attr2888,attr2889,attr2890,attr2891,attr2892,attr2893,attr2894,attr2895,attr2896,attr2897,attr2898,attr2899,id,classification
-0.259,0.146,0.389,0.476,0.565,0.387,0.387,0.004,0.145,-0.059,-0.059,0.56,KIDDOB,2.1.1.7
-0.4,0.137,0.312,0.465,0.496,0.311,0.311,0.067,0.134,-0.07,-0.07,0.493,KIDDOC,2.1.1.7
-0.324,0.231,0.411,0.485,0.498,0.409,0.409,0.104,0.229,-0.062,-0.062,0.493,KIDDOD,2.1.1.7
-0.397,0.488,0.748,0.704,0.687,0.747,0.747,0.343,0.494,0.036,0.036,0.683,Kolobok-10N1_CGi,2.1
-0.378,0.407,0.671,0.666,0.657,0.67,0.67,0.282,0.412,0.014,0.014,0.653,Kolobok-10_CGi,2.1
-0.328,0.422,0.725,0.601,0.698,0.724,0.724,0.359,0.429,0.013,0.013,0.693,Kolobok-10_HM,2.1
-0.323,0.242,0.511,0.592,0.556,0.51,0.51,0.179,0.245,-0.072,-0.072,0.551,Kolobok-11_CGi,2.1
-0.341,0.453,0.732,0.549,0.672,0.731,0.731,0.363,0.459,-0.005,-0.005,0.667,Kolobok-11_HM,2.1
-0.404,0.321,0.563,0.615,0.581,0.562,0.562,0.191,0.324,-0.026,-0.026,0.578,Kolobok-12_CGi,2.1
-0.329,0.443,0.75,0.559,0.7,0.748,0.748,0.368,0.449,-0.012,-0.012,0.695,Kolobok-12_HM,2.1
-0.364,0.462,0.755,0.538,0.677,0.754,0.754,0.405,0.468,-0.001,-0.001,0.673,Kolobok-13_HM,2.1
-0.317,0.453,0.762,0.61,0.716,0.761,0.761,0.418,0.459,0.027,0.027,0.71,Kolobok-14_HM,2.1
-0.332,0.47,0.769,0.569,0.691,0.768,0.768,0.472,0.477,-0.01,-0.01,0.687,Kolobok-15_HM,2.1
-0.353,0.52,0.806,0.533,0.701,0.805,0.805,0.409,0.527,-0.023,-0.023,0.697,Kolobok-16_HM,2.1
-0.35,0.438,0.752,0.573,0.69,0.751,0.751,0.408,0.445,0.005,0.005,0.685,Kolobok-17_HM,2.1
-0.336,0.375,0.659,0.63,0.654,0.657,0.657,0.251,0.38,0.012,0.012,0.65,Kolobok-18_HM,2.1
-0.31,0.389,0.668,0.56,0.649,0.667,0.667,0.262,0.393,-0.014,-0.014,0.644,Kolobok-19_HMa,2.1
-0.354,0.242,0.488,0.728,0.604,0.486,0.486,0.195,0.244,-0.005,-0.005,0.599,Kolobok-1N1_DR,2.1
-0.339,0.462,0.776,0.628,0.712,0.775,0.775,0.436,0.469,0.029,0.029,0.708,Kolobok-1N1_LMi,2.1
-0.318,0.227,0.451,0.804,0.644,0.45,0.45,0.14,0.227,0.081,0.081,0.638,Kolobok-1N1_XT,2.1
-0.324,0.352,0.62,0.703,0.663,0.618,0.618,0.261,0.357,-0.042,-0.042,0.656,Kolobok-1N2_DR,2.1
-0.286,0.219,0.489,0.625,0.556,0.487,0.487,0.19,0.222,-0.07,-0.07,0.551,Kolobok-1N2_XT,2.1
-0.381,0.214,0.416,0.782,0.593,0.414,0.414,0.165,0.215,-0.013,-0.013,0.589,Kolobok-1N3_DR,2.1
-0.279,0.11,0.308,0.781,0.51,0.307,0.307,0.091,0.111,0.023,0.023,0.505,Kolobok-1N3_XT,2.1
-0.377,0.297,0.549,0.606,0.601,0.548,0.548,0.181,0.3,-0.004,-0.004,0.598,Kolobok-1_AA,2.1
-0.455,0.4,0.635,0.641,0.663,0.635,0.635,0.263,0.403,0.05,0.05,0.66,Kolobok-1_AP,2.1
-0.312,0.211,0.461,0.619,0.561,0.459,0.459,0.145,0.213,-0.053,-0.053,0.558,Kolobok-1_Aplcal,2.1
-0.397,0.275,0.549,0.514,0.577,0.548,0.548,0.191,0.278,-0.069,-0.069,0.573,Kolobok-1_AQu,2.1
-0.382,0.21,0.44,0.653,0.523,0.439,0.439,0.15,0.212,-0.044,-0.044,0.52,Kolobok-1_BF,2.1
-0.25,0.317,0.617,0.653,0.648,0.616,0.616,0.208,0.322,-0.029,-0.029,0.645,Kolobok-1_CB,2.1
-0.281,0.091,0.246,0.561,0.399,0.245,0.245,0.077,0.091,-0.065,-0.065,0.396,Kolobok-1_CCri,2.1
-0.364,0.332,0.584,0.644,0.619,0.582,0.582,0.214,0.334,-0.01,-0.01,0.615,Kolobok-1_CGi,2.1
-0.394,0.314,0.575,0.571,0.575,0.574,0.574,0.21,0.317,-0.033,-0.033,0.571,Kolobok-1_CS,2.1
-0.37,0.204,0.438,0.634,0.551,0.437,0.437,0.125,0.205,-0.04,-0.04,0.548,Kolobok-1_CTe,2.1
-0.275,0.371,0.72,0.75,0.76,0.719,0.719,0.335,0.376,0.06,0.06,0.755,Kolobok-1_DBp,2.1
-0.432,0.321,0.567,0.642,0.618,0.566,0.566,0.205,0.324,-0.021,-0.021,0.614,Kolobok-1_DR,2.1
-0.297,0.225,0.482,0.618,0.547,0.481,0.481,0.17,0.227,-0.007,-0.007,0.543,Kolobok-1_FraCyl,2.1
-0.335,0.279,0.599,0.663,0.642,0.598,0.598,0.258,0.283,-0.015,-0.015,0.637,Kolobok-1_LCh,2.1
-0.343,0.347,0.632,0.623,0.663,0.631,0.631,0.246,0.352,-0.013,-0.013,0.659,Kolobok-1_LG,2.1
-0.318,0.328,0.615,0.599,0.62,0.614,0.614,0.203,0.332,-0.029,-0.029,0.616,Kolobok-1_LMi,2.1
-0.252,0.144,0.381,0.667,0.534,0.38,0.38,0.134,0.146,-0.002,-0.002,0.53,Kolobok-1_MicRcc299,2.1
-0.342,0.302,0.6,0.513,0.613,0.598,0.598,0.232,0.306,-0.037,-0.037,0.61,Kolobok-1_NaeGru,2.1
-0.355,0.224,0.5,0.631,0.598,0.499,0.499,0.159,0.227,-0.021,-0.021,0.593,Kolobok-1_NV,2.1
-0.322,0.347,0.665,0.599,0.667,0.663,0.663,0.309,0.352,-0.042,-0.042,0.663,Kolobok-1_NVi,2.1
-0.261,0.484,0.837,0.817,0.849,0.836,0.836,0.433,0.493,0.119,0.119,0.844,Kolobok-1_PBa,2.1
-0.307,0.21,0.439,0.582,0.531,0.438,0.438,0.119,0.212,-0.052,-0.052,0.528,Kolobok-1_Ppac,2.1
-0.329,0.434,0.774,0.756,0.786,0.773,0.773,0.378,0.441,0.06,0.06,0.782,Kolobok-1_SIn,2.1
-0.418,0.347,0.61,0.572,0.61,0.609,0.609,0.198,0.35,-0.046,-0.046,0.607,Kolobok-1_SKow,2.1
-0.364,0.37,0.605,0.564,0.604,0.604,0.604,0.246,0.372,-0.034,-0.034,0.6,Kolobok-1_TV,2.1
-0.375,0.393,0.724,0.711,0.733,0.723,0.723,0.328,0.398,0.039,0.039,0.728,Kolobok-1_XT,2.1
-0.318,0.51,0.806,0.551,0.708,0.805,0.805,0.486,0.517,0.003,0.003,0.704,Kolobok-20_HMa,2.1
-0.341,0.421,0.699,0.576,0.647,0.698,0.698,0.296,0.425,-0.013,-0.013,0.643,Kolobok-21_HMa,2.1
-0.337,0.54,0.856,0.569,0.734,0.855,0.855,0.486,0.547,0.011,0.011,0.729,Kolobok-22_HMa,2.1
-0.36,0.461,0.741,0.496,0.641,0.74,0.74,0.43,0.468,-0.03,-0.03,0.636,Kolobok-23_HMa,2.1
-0.323,0.481,0.794,0.564,0.696,0.792,0.792,0.424,0.488,-0.019,-0.019,0.691,Kolobok-24_HMa,2.1
-0.345,0.323,0.585,0.592,0.619,0.584,0.584,0.213,0.326,-0.023,-0.023,0.616,Kolobok-2_AA,2.1
-0.427,0.49,0.796,0.665,0.759,0.796,0.796,0.371,0.496,0.034,0.034,0.757,Kolobok-2_AP,2.1
-0.326,0.254,0.509,0.617,0.596,0.508,0.508,0.189,0.257,-0.044,-0.044,0.592,Kolobok-2_Aplcal,2.1
-0.379,0.283,0.533,0.531,0.546,0.532,0.532,0.181,0.285,-0.068,-0.068,0.542,Kolobok-2_AQu,2.1
-0.365,0.195,0.426,0.636,0.53,0.425,0.425,0.109,0.197,-0.047,-0.047,0.526,Kolobok-2_BF,2.1
-0.395,0.34,0.584,0.608,0.594,0.583,0.583,0.194,0.343,-0.021,-0.021,0.59,Kolobok-2_CGi,2.1
-0.442,0.313,0.545,0.606,0.579,0.544,0.544,0.169,0.315,-0.024,-0.024,0.575,Kolobok-2_DR,2.1
-0.349,0.471,0.782,0.597,0.715,0.782,0.782,0.392,0.477,0.02,0.02,0.711,Kolobok-2_HM,2.1
-0.323,0.352,0.594,0.602,0.592,0.593,0.593,0.197,0.356,-0.054,-0.054,0.587,Kolobok-2_LMi,2.1
-0.26,0.086,0.264,0.618,0.413,0.263,0.263,0.084,0.086,-0.025,-0.025,0.41,Kolobok-2_MSp,2.1
-0.391,0.402,0.678,0.581,0.662,0.678,0.678,0.241,0.405,0.011,0.011,0.659,Kolobok-2_TV,2.1
-0.408,0.301,0.554,0.635,0.606,0.553,0.553,0.231,0.303,-0.042,-0.042,0.601,Kolobok-2_XT,2.1
-0.435,0.461,0.746,0.667,0.738,0.746,0.746,0.365,0.466,0.051,0.051,0.735,Kolobok-3_AP,2.1
-0.383,0.312,0.594,0.595,0.622,0.592,0.592,0.2,0.317,-0.078,-0.078,0.618,Kolobok-3_Aplcal,2.1
-0.393,0.277,0.505,0.505,0.53,0.503,0.503,0.163,0.279,-0.066,-0.066,0.526,Kolobok-3_AQu,2.1
-0.416,0.343,0.564,0.483,0.535,0.563,0.563,0.184,0.346,-0.097,-0.097,0.532,Kolobok-3_CGi,2.1
-0.438,0.322,0.527,0.622,0.584,0.526,0.526,0.201,0.322,-0.021,-0.021,0.581,Kolobok-3_DR,2.1
-0.296,0.501,0.827,0.63,0.761,0.826,0.826,0.468,0.509,0.018,0.018,0.756,Kolobok-3_HM,2.1
-0.341,0.314,0.64,0.642,0.652,0.638,0.638,0.279,0.319,-0.016,-0.016,0.647,Kolobok-3_Lch,2.1
-0.334,0.324,0.599,0.583,0.604,0.598,0.598,0.238,0.328,-0.052,-0.052,0.6,Kolobok-3_LMi,2.1
-0.415,0.492,0.732,0.568,0.667,0.731,0.731,0.299,0.496,0.016,0.016,0.664,Kolobok-3_TV,2.1
-0.359,0.326,0.59,0.626,0.581,0.589,0.589,0.208,0.328,-0.054,-0.054,0.577,Kolobok-4N1_DR,2.1
-0.323,0.383,0.634,0.548,0.604,0.633,0.633,0.216,0.387,-0.059,-0.059,0.6,Kolobok-4N1_LMi,2.1
-0.424,0.247,0.459,0.47,0.491,0.457,0.457,0.138,0.248,-0.107,-0.107,0.486,Kolobok-4_AQu,2.1
-0.376,0.363,0.632,0.625,0.633,0.63,0.63,0.259,0.367,-0.013,-0.013,0.63,Kolobok-4_CGi,2.1
-0.485,0.317,0.527,0.626,0.564,0.526,0.526,0.156,0.318,-0.036,-0.036,0.561,Kolobok-4_DR,2.1
-0.356,0.512,0.809,0.571,0.714,0.808,0.808,0.445,0.518,-0.005,-0.005,0.71,Kolobok-4_HM,2.1
-0.317,0.28,0.524,0.546,0.557,0.522,0.522,0.16,0.282,-0.067,-0.067,0.553,Kolobok-4_LMi,2.1
-0.423,0.505,0.759,0.551,0.667,0.759,0.759,0.348,0.51,0.002,0.002,0.664,Kolobok-4_TV,2.1
-0.362,0.371,0.643,0.594,0.617,0.642,0.642,0.265,0.375,-0.023,-0.023,0.613,Kolobok-5_CGi,2.1
-0.334,0.459,0.766,0.609,0.713,0.765,0.765,0.354,0.465,0.017,0.017,0.708,Kolobok-5_HM,2.1
-0.337,0.303,0.585,0.537,0.575,0.584,0.584,0.207,0.307,-0.074,-0.074,0.571,Kolobok-5_LMi,2.1
-0.322,0.408,0.71,0.58,0.67,0.709,0.709,0.34,0.414,0.019,0.019,0.667,Kolobok-5_TV,2.1
-0.312,0.473,0.851,0.806,0.836,0.851,0.851,0.356,0.482,0.028,0.028,0.832,Kolobok-6N1_CGi,2.1
-0.39,0.445,0.721,0.577,0.648,0.72,0.72,0.296,0.45,-0.012,-0.012,0.645,Kolobok-6_CGi,2.1
-0.356,0.474,0.751,0.606,0.708,0.75,0.75,0.389,0.48,0.039,0.039,0.704,Kolobok-6_HM,2.1
-0.331,0.343,0.608,0.594,0.584,0.606,0.606,0.204,0.347,-0.034,-0.034,0.58,Kolobok-6_LMi,2.1
-0.404,0.489,0.79,0.643,0.731,0.789,0.789,0.336,0.496,0.044,0.044,0.727,Kolobok-7N1_CGi,2.1
-0.383,0.407,0.675,0.524,0.6,0.674,0.674,0.274,0.412,-0.055,-0.055,0.596,Kolobok-7_CGi,2.1
-0.354,0.517,0.796,0.561,0.702,0.795,0.795,0.412,0.523,-0.004,-0.004,0.698,Kolobok-7_HM,2.1
-0.327,0.349,0.663,0.629,0.674,0.662,0.662,0.247,0.354,-0.023,-0.023,0.67,Kolobok-7_LMi,2.1
-0.348,0.41,0.726,0.572,0.657,0.725,0.725,0.241,0.417,-0.063,-0.063,0.651,Kolobok-8N1_CGi,2.1
-0.334,0.36,0.622,0.53,0.576,0.621,0.621,0.166,0.364,-0.072,-0.072,0.572,Kolobok-8_CGi,2.1
-0.337,0.457,0.754,0.552,0.679,0.753,0.753,0.411,0.463,-0.006,-0.006,0.674,Kolobok-8_HM,2.1
-0.325,0.329,0.622,0.579,0.623,0.62,0.62,0.216,0.333,-0.025,-0.025,0.618,Kolobok-8_LMi,2.1
-0.409,0.44,0.693,0.543,0.661,0.692,0.692,0.199,0.444,-0.006,-0.006,0.657,Kolobok-9N1_CGi,2.1
-0.392,0.356,0.62,0.583,0.629,0.619,0.619,0.224,0.36,-0.021,-0.021,0.625,Kolobok-9_CGi,2.1
-0.353,0.417,0.691,0.568,0.664,0.69,0.69,0.335,0.422,-0.006,-0.006,0.659,Kolobok-9_HM,2.1
-0.192,0.316,0.54,0.527,0.492,0.538,0.538,0.066,0.316,-0.115,-0.115,0.488,Kolobok-N10B_DR,2.1
-0.296,0.285,0.603,0.582,0.653,0.601,0.601,0.154,0.289,-0.085,-0.085,0.648,Kolobok-N10_DR,2.1
-0.306,0.146,0.46,0.796,0.652,0.458,0.458,0.198,0.15,0.087,0.087,0.649,Kolobok-N10_NV,2.1
-0.5,0.319,0.592,0.695,0.651,0.59,0.59,0.328,0.322,-0.01,-0.01,0.645,Kolobok-N10_XT,2.1
-0.319,0.278,0.555,0.579,0.564,0.553,0.553,0.136,0.281,-0.112,-0.112,0.559,Kolobok-N11_DR,2.1
-0.323,0.411,0.667,0.761,0.717,0.666,0.666,0.307,0.414,0.075,0.075,0.713,Kolobok-N11_NV,2.1
-0.366,0.371,0.642,0.679,0.577,0.64,0.64,0.299,0.375,0.022,0.022,0.571,Kolobok-N11_XT,2.1
-0.323,0.246,0.513,0.648,0.583,0.511,0.511,0.188,0.249,-0.088,-0.088,0.578,Kolobok-N12_DR,2.1
-0.321,0.44,0.789,0.755,0.823,0.788,0.788,0.366,0.448,0.048,0.048,0.819,Kolobok-N12_NV,2.1
-0.385,0.395,0.699,0.653,0.685,0.697,0.697,0.319,0.4,0.042,0.042,0.681,Kolobok-N12_XT,2.1
-0.273,0.339,0.564,0.553,0.591,0.562,0.562,0.173,0.341,-0.149,-0.149,0.586,Kolobok-N13_DR,2.1
-0.29,0.377,0.646,0.756,0.737,0.644,0.644,0.188,0.382,0.012,0.012,0.731,Kolobok-N13_NV,2.1
-0.288,0.269,0.599,0.735,0.71,0.597,0.597,0.269,0.272,0.089,0.089,0.705,Kolobok-N14_NV,2.1
-0.368,0.291,0.528,0.651,0.651,0.528,0.528,0.172,0.292,0.034,0.034,0.648,Kolobok-N15_NV,2.1
-0.324,0.343,0.615,0.698,0.656,0.613,0.613,0.23,0.347,0.025,0.025,0.652,Kolobok-N16_NV,2.1
-0.319,0.328,0.616,0.692,0.674,0.615,0.615,0.237,0.332,0.058,0.058,0.671,Kolobok-N17_NV,2.1
-0.258,0.247,0.542,0.798,0.773,0.542,0.542,0.26,0.255,0.087,0.087,0.774,Kolobok-N18_NV,2.1
-0.319,0.241,0.478,0.639,0.566,0.476,0.476,0.129,0.244,-0.002,-0.002,0.563,Kolobok-N19_NV,2.1
-0.403,0.366,0.625,0.647,0.677,0.624,0.624,0.28,0.37,0.0,0.0,0.674,Kolobok-N1_ACe,2.1
-0.523,0.42,0.636,0.698,0.687,0.635,0.635,0.239,0.421,0.032,0.032,0.685,Kolobok-N1_AEc,2.1
-0.385,0.445,0.692,0.703,0.711,0.692,0.692,0.297,0.451,0.021,0.021,0.707,Kolobok-N1_CFl,2.1
-0.346,0.441,0.839,0.632,0.823,0.838,0.838,0.368,0.45,0.042,0.042,0.817,Kolobok-N1_CGi,2.1
-0.302,0.638,1.103,0.81,0.983,1.103,1.103,0.677,0.652,0.111,0.111,0.977,Kolobok-N1_DAn,2.1
-0.322,0.687,1.081,0.737,0.905,1.081,1.081,0.674,0.701,0.079,0.079,0.902,Kolobok-N1_DF,2.1
-0.284,0.303,0.601,0.649,0.664,0.599,0.599,0.268,0.308,0.007,0.007,0.657,Kolobok-N1_DR,2.1
-0.359,0.486,0.76,0.535,0.68,0.759,0.759,0.442,0.492,0.002,0.002,0.676,Kolobok-N1_HM,2.1
-0.46,0.488,0.724,0.59,0.657,0.724,0.724,0.296,0.492,-0.009,-0.009,0.653,Kolobok-N1_HSal,2.1
-0.451,0.365,0.65,0.801,0.729,0.649,0.649,0.388,0.368,0.092,0.092,0.726,Kolobok-N1_LHu,2.1
-0.305,0.346,0.66,0.662,0.652,0.658,0.658,0.269,0.352,0.006,0.006,0.647,Kolobok-N1_LMi,2.1
-0.314,0.199,0.6,0.733,0.824,0.596,0.596,0.235,0.202,0.097,0.097,0.821,Kolobok-N1_NV,2.1
-0.482,0.485,0.74,0.55,0.664,0.739,0.739,0.293,0.491,-0.037,-0.037,0.66,Kolobok-N1_PBa,2.1
-0.267,0.55,0.935,0.753,0.852,0.935,0.935,0.621,0.56,0.069,0.069,0.847,Kolobok-N1_RPr,2.1
-0.34,0.373,0.709,0.647,0.729,0.708,0.708,0.237,0.379,-0.016,-0.016,0.724,Kolobok-N1_SIn,2.1
-0.378,0.276,0.533,0.532,0.529,0.533,0.533,0.113,0.278,0.014,0.014,0.524,Kolobok-N1_SSa,2.1
-0.344,0.356,0.575,0.625,0.552,0.573,0.573,0.21,0.358,-0.038,-0.038,0.546,Kolobok-N1_XT,2.1
-0.296,0.278,0.582,0.659,0.597,0.581,0.581,0.143,0.284,-0.03,-0.03,0.592,Kolobok-N20_NV,2.1
-0.313,0.481,0.926,0.933,0.96,0.924,0.924,0.434,0.489,0.163,0.163,0.953,Kolobok-N21_NV,2.1
-0.318,0.436,0.768,0.756,0.786,0.766,0.766,0.325,0.443,0.054,0.054,0.783,Kolobok-N22_NV,2.1
-0.348,0.366,0.66,0.734,0.723,0.659,0.659,0.221,0.372,0.014,0.014,0.718,Kolobok-N23_NV,2.1
-0.378,0.313,0.577,0.628,0.626,0.576,0.576,0.216,0.316,-0.015,-0.015,0.622,Kolobok-N24_NV,2.1
-0.289,0.368,0.675,0.676,0.702,0.674,0.674,0.292,0.373,0.044,0.044,0.698,Kolobok-N25_NV,2.1
-0.291,0.265,0.542,0.681,0.652,0.541,0.541,0.203,0.268,0.01,0.01,0.648,Kolobok-N26_NV,2.1
-0.338,0.294,0.575,0.642,0.643,0.574,0.574,0.171,0.297,-0.008,-0.008,0.639,Kolobok-N27_NV,2.1
-0.351,0.237,0.481,0.697,0.589,0.479,0.479,0.08,0.238,-0.003,-0.003,0.584,Kolobok-N2A_DR,2.1
-0.362,0.237,0.461,0.66,0.571,0.46,0.46,0.106,0.236,-0.022,-0.022,0.566,Kolobok-N2B_DR,2.1
-0.358,0.52,0.765,0.763,0.699,0.764,0.764,0.338,0.526,0.11,0.11,0.695,Kolobok-N2_CFl,2.1
-0.403,0.533,0.831,0.6,0.747,0.83,0.83,0.29,0.54,0.018,0.018,0.745,Kolobok-N2_CGi,2.1
-0.358,0.239,0.449,0.705,0.557,0.448,0.448,0.096,0.239,0.003,0.003,0.553,Kolobok-N2_DR,2.1
-0.333,0.615,0.94,0.617,0.825,0.939,0.939,0.772,0.625,0.063,0.063,0.82,Kolobok-N2_HM,2.1
-0.524,0.473,0.707,0.653,0.715,0.706,0.706,0.293,0.477,0.015,0.015,0.712,Kolobok-N2_LHu,2.1
-0.243,0.343,0.616,0.57,0.58,0.614,0.614,0.188,0.348,-0.054,-0.054,0.575,Kolobok-N2_LMi,2.1
-0.306,0.383,0.675,0.644,0.649,0.674,0.674,0.217,0.389,0.014,0.014,0.645,Kolobok-N2_NV,2.1
-0.261,0.356,0.672,0.705,0.643,0.67,0.67,0.269,0.361,-0.043,-0.043,0.636,Kolobok-N2_XT,2.1
-0.382,0.444,0.649,0.446,0.597,0.648,0.648,0.243,0.448,-0.049,-0.049,0.592,Kolobok-N3_CGi,2.1
-0.267,0.302,0.577,0.661,0.609,0.574,0.574,0.333,0.306,-0.04,-0.04,0.604,Kolobok-N3_DR,2.1
-0.368,0.503,0.78,0.626,0.735,0.779,0.779,0.494,0.51,0.067,0.067,0.731,Kolobok-N3_HM,2.1
-0.311,0.468,0.718,0.569,0.626,0.717,0.717,0.257,0.473,-0.053,-0.053,0.622,Kolobok-N3_LMi,2.1
-0.282,0.06,0.328,0.716,0.637,0.326,0.326,0.028,0.061,0.069,0.069,0.634,Kolobok-N3_NV,2.1
-0.38,0.484,0.835,0.585,0.747,0.833,0.833,0.267,0.49,-0.063,-0.063,0.743,Kolobok-N3_XT,2.1
-0.444,0.304,0.575,0.771,0.667,0.573,0.573,0.214,0.306,0.104,0.104,0.662,Kolobok-N4A_NV,2.1
-0.369,0.6,0.869,0.581,0.724,0.87,0.87,0.454,0.607,0.014,0.014,0.721,Kolobok-N4_CGi,2.1
-0.421,0.301,0.553,0.616,0.62,0.551,0.551,0.189,0.304,-0.051,-0.051,0.616,Kolobok-N4_DR,2.1
-0.361,0.26,0.54,0.603,0.594,0.538,0.538,0.184,0.263,-0.036,-0.036,0.589,Kolobok-N4_LMi,2.1
-0.331,0.408,0.872,0.759,0.919,0.871,0.871,0.364,0.415,0.076,0.076,0.912,Kolobok-N4_NV,2.1
-0.346,0.283,0.544,0.771,0.648,0.543,0.543,0.128,0.285,0.035,0.035,0.643,Kolobok-N4_XT,2.1
-0.36,0.457,0.716,0.594,0.684,0.715,0.715,0.274,0.462,0.007,0.007,0.68,Kolobok-N5_CGi,2.1
-0.328,0.404,0.659,0.655,0.641,0.657,0.657,0.164,0.409,-0.024,-0.024,0.637,Kolobok-N5_DR,2.1
-0.355,0.393,0.678,0.598,0.651,0.677,0.677,0.275,0.399,-0.018,-0.018,0.646,Kolobok-N5_LMi,2.1
-0.299,0.443,0.757,0.84,0.771,0.755,0.755,0.239,0.45,0.055,0.055,0.766,Kolobok-N5_NV,2.1
-0.461,0.311,0.523,0.771,0.648,0.521,0.521,0.09,0.31,0.071,0.071,0.642,Kolobok-N5_XT,2.1
-0.377,0.494,0.767,0.603,0.707,0.767,0.767,0.312,0.5,0.008,0.008,0.702,Kolobok-N6_CGi,2.1
-0.251,0.387,0.687,0.623,0.639,0.685,0.685,0.239,0.392,-0.039,-0.039,0.633,Kolobok-N6_DR,2.1
-0.326,0.399,0.689,0.623,0.702,0.688,0.688,0.271,0.404,0.014,0.014,0.698,Kolobok-N6_LMi,2.1
-0.399,0.49,0.801,0.73,0.776,0.8,0.8,0.296,0.494,0.052,0.052,0.771,Kolobok-N6_NV,2.1
-0.3,0.165,0.512,0.789,0.66,0.51,0.51,0.188,0.17,0.069,0.069,0.654,Kolobok-N6_XT,2.1
-0.343,0.2,0.433,0.506,0.469,0.431,0.431,0.15,0.202,-0.072,-0.072,0.465,Kolobok-N7B_DR,2.1
-0.346,0.498,0.747,0.624,0.684,0.747,0.747,0.351,0.502,-0.0,-0.0,0.68,Kolobok-N7_CGi,2.1
-0.373,0.29,0.542,0.68,0.617,0.54,0.54,0.15,0.292,-0.02,-0.02,0.613,Kolobok-N7_DR,2.1
-0.304,0.36,0.561,0.825,0.692,0.559,0.559,0.127,0.36,0.109,0.109,0.688,Kolobok-N7_NV,2.1
-0.341,0.329,0.678,0.649,0.674,0.676,0.676,0.221,0.335,-0.045,-0.045,0.67,Kolobok-N7_XT,2.1
-0.295,0.292,0.542,0.713,0.627,0.54,0.54,0.209,0.295,-0.013,-0.013,0.622,Kolobok-N8_DRe,2.1
-0.347,0.358,0.571,0.775,0.662,0.57,0.57,0.236,0.361,0.071,0.071,0.659,Kolobok-N8_NV,2.1
-0.249,0.111,0.394,0.751,0.501,0.392,0.392,0.191,0.115,0.027,0.027,0.494,Kolobok-N8_XT,2.1
-0.347,0.19,0.393,0.7,0.536,0.391,0.391,0.107,0.191,-0.034,-0.034,0.532,Kolobok-N9_DR,2.1
-0.317,0.333,0.62,0.635,0.663,0.619,0.619,0.254,0.338,0.023,0.023,0.658,Kolobok-N9_NV,2.1
-0.38,0.27,0.443,0.741,0.562,0.441,0.441,0.118,0.27,-0.044,-0.044,0.557,Kolobok-N9_XT,2.1
-0.36,0.534,0.848,0.591,0.733,0.848,0.848,0.413,0.54,0.007,0.007,0.728,Kolobok1-1_HM,2.1
-0.321,0.272,0.545,0.635,0.609,0.543,0.543,0.159,0.275,-0.009,-0.009,0.605,Kolobok1-1_NV,2.1
-0.346,0.211,0.424,0.64,0.506,0.423,0.423,0.119,0.212,-0.035,-0.035,0.501,Kolobok1-1_SP,2.1
-0.268,0.197,0.418,0.625,0.502,0.416,0.416,0.144,0.199,-0.043,-0.043,0.497,Kolobok1-2-SP,2.1
-0.313,0.277,0.577,0.579,0.619,0.576,0.576,0.223,0.281,-0.027,-0.027,0.615,Kolobok1-2_NV,2.1
-0.299,0.469,0.787,0.668,0.742,0.786,0.786,0.391,0.476,0.004,0.004,0.738,Kolobok1-N1_NVi,2.1
-0.362,0.475,0.753,0.578,0.689,0.753,0.753,0.282,0.479,-0.017,-0.017,0.684,Kolobok1-N2_NVi,2.1
-0.402,0.379,0.68,0.706,0.732,0.679,0.679,0.328,0.385,0.084,0.084,0.729,KolobokE-1_AP,2.1
-0.311,0.312,0.566,0.543,0.569,0.565,0.565,0.204,0.315,-0.06,-0.06,0.565,KolobokE-1_LGig,2.1
-0.307,0.384,0.715,0.658,0.718,0.714,0.714,0.336,0.39,0.036,0.036,0.714,KolobokE-1_TC,2.1
-0.438,0.509,0.784,0.662,0.751,0.783,0.783,0.417,0.515,0.061,0.061,0.749,KolobokE-2_AP,2.1
-0.357,0.445,0.763,0.655,0.727,0.762,0.762,0.384,0.452,0.039,0.039,0.723,KolobokE-2_TC,2.1
-0.46,0.449,0.701,0.632,0.695,0.701,0.701,0.348,0.454,0.047,0.047,0.692,KolobokE-3_AP,2.1
-0.456,0.496,0.75,0.648,0.717,0.75,0.75,0.359,0.501,0.051,0.051,0.715,KolobokE-4_AP,2.1
-0.399,0.396,0.672,0.681,0.706,0.671,0.671,0.268,0.4,0.062,0.062,0.703,KolobokE-5_AP,2.1
-0.38,0.433,0.688,0.565,0.641,0.687,0.687,0.292,0.436,0.021,0.021,0.637,KolobokH-1A_RIr,2.1
-0.348,0.396,0.673,0.581,0.654,0.672,0.672,0.273,0.4,0.018,0.018,0.65,KolobokH-1_RIr,2.1
-0.398,0.358,0.635,0.578,0.639,0.634,0.634,0.222,0.362,-0.003,-0.003,0.635,KolobokH-2_RIr,2.1
-0.375,0.419,0.697,0.566,0.655,0.696,0.696,0.327,0.424,0.018,0.018,0.652,KolobokH-3_RIr,2.1
-0.362,0.374,0.633,0.594,0.633,0.632,0.632,0.266,0.378,0.019,0.019,0.63,KolobokH-4_RIr,2.1
-0.372,0.233,0.48,0.71,0.624,0.478,0.478,0.144,0.235,-0.032,-0.032,0.62,KolobokN78B_DR,2.1
